"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"1_8_4",9.48398,46.32542,-4.26892609995967,2.57815206519399,-1.16322834747136,1,8,4
"4_5_6",7.76776,48.57125,0.231129127394978,-1.29283397005359,-0.128369184680511,4,5,6
"4_5_6",7.4621,48.24807,0.267393203204802,-1.42328450952646,-0.124689161148649,4,5,6
"4_5_6",7.51068,48.204,0.269299406761756,-1.33067630245433,-0.0945384226708759,4,5,6
"4_5_6",7.49628,48.16521,0.262915229395429,-1.46216090950793,-0.109334294710113,4,5,6
"3_4_5",33.116991,50.112756,-0.73997503405477,-3.64066259119417,-0.147785494073396,3,4,5
"3_4_5",33.017573,50.004005,-0.767627918399141,-3.57177948189078,-0.167323120288947,3,4,5
"3_5_6",42.0482,44.2283,0.0360027683125617,-2.48862275148189,0.141459219238591,3,5,6
"4_1_6",46.7957,49.3992,0.40551960085892,-7.12555457275627,0.49332032426712,4,1,6
"3_8_6",1.699083,52.61644,-0.418069352684029,2.14759131210793,0.214444841675252,3,8,6
"3_8_6",1.609885,52.169013,-0.355402425072007,1.92544969221567,-0.119760469451996,3,8,6
"3_8_6",2.379813,51.048379,-0.179231268854071,2.01735080981491,0.330673296298599,3,8,6
"3_8_6",3.34309,51.11591,-0.475676384759811,2.21112821136551,0.0691803979187417,3,8,6
"3_8_6",3.42,51.0867,-0.368712511226502,2.03521136108267,-0.105527919164671,3,8,6
"3_8_5",4.3,51.85,-0.669731022615009,2.06609298762953,-0.139951959357255,3,8,5
"3_8_5",3.431,51.08231,-0.285429284917294,1.87594905923966,-0.250391039693687,3,8,5
"3_8_5",4.7,52.25,-0.876727619304007,1.97176449918519,-0.339683035274795,3,8,5
"3_8_5",4.5,51.9,-0.614375553466093,1.87968286446115,-0.406765064271598,3,8,5
"3_8_5",3.43141,51.08215,-0.285429284917294,1.87594905923966,-0.250391039693687,3,8,5
"3_7_4",-1.271934,51.757183,0.0622531006887033,1.22259066977463,-0.960547429864262,3,7,4
"3_7_4",5.35,51.8,-0.4056281624547,1.44003234222843,-1.03882911611574,3,7,4
"3_7_4",3.91169,49.7688,0.0515832667423367,0.629964721079899,-1.45960540331211,3,7,4
"3_7_4",4.56287,50.6211,-0.100498917985292,1.03898293444673,-1.4287163884193,3,7,4
"3_7_4",5.35,51.95,-0.536962589456683,1.5160133101136,-1.10809241604311,3,7,4
"4_7_5",0.676477,51.713219,0.226944985741806,0.571274336727583,-0.409200055471691,4,7,5
"4_7_5",-0.425515,51.661222,0.25578436245843,0.860273475535149,-0.874396619789963,4,7,5
