"SPEC","STATUS","Longitude","Latitude"
1,"PRESENCE",3.48094,51.25214
1,"PRESENCE",3.35792,51.30958
1,"PRESENCE",3.73902,51.69173
1,"PRESENCE",3.75,51.55
1,"PRESENCE",5.75,50.85
1,"PRESENCE",5.9,50.8
1,"PRESENCE",5.85,50.9
1,"PRESENCE",5.75,50.8
1,"PRESENCE",5.95,50.9
1,"PRESENCE",3.102485,51.208298
1,"PRESENCE",3.21408,51.32625
1,"PRESENCE",3.55,51.35
1,"PRESENCE",3.55,51.4
1,"PRESENCE",3.25179,51.2502
1,"PRESENCE",3.53948,50.44815
1,"PRESENCE",3.35059,50.32229
1,"PRESENCE",3.34997,50.23251
1,"PRESENCE",3.21148,50.59191
1,"PRESENCE",3.18202,50.41705
1,"PRESENCE",1.825721,50.939686
1,"PRESENCE",1.93504,50.94645
1,"PRESENCE",1.93695,50.85675
1,"PRESENCE",1.81482,50.92913
1,"PRESENCE",1.64316,50.86524
1,"PRESENCE",1.60413,50.46708
1,"PRESENCE",1.60765,50.45283
1,"PRESENCE",1.48676,50.11983
1,"PRESENCE",1.70434,50.2816
1,"PRESENCE",1.76531,50.10922
1,"PRESENCE",1.70706,50.21908
1,"PRESENCE",1.75953,50.15529
1,"PRESENCE",7.208075,51.274906
1,"PRESENCE",5.9,50.75
1,"PRESENCE",1.58228,50.41416
1,"PRESENCE",1.6655,50.40536
1,"PRESENCE",1.60534,50.38537
1,"PRESENCE",3.80034,49.2225
1,"PRESENCE",3.77086,49.03989
1,"PRESENCE",3.14854,49.19653
1,"PRESENCE",3.47065,49.78863
1,"PRESENCE",3.71583,49.0072
1,"PRESENCE",6.958069,50.324893
1,"PRESENCE",11.958228,48.924931
1,"PRESENCE",12.291573,49.024938
1,"PRESENCE",11.374879,48.924928
1,"PRESENCE",11.291538,48.924928
1,"PRESENCE",10.791523,49.074922
1,"PRESENCE",10.70819,48.274915
1,"PRESENCE",7.03465,48.54912
1,"PRESENCE",10.874862,48.374918
1,"PRESENCE",10.093056,48.293888
1,"PRESENCE",10.708188,48.574918
1,"PRESENCE",13.208269,48.724941
1,"PRESENCE",14.0075,48.355833
1,"PRESENCE",8.45812,49.774896
1,"PRESENCE",10.208173,49.974922
1,"PRESENCE",10.208173,49.924915
1,"PRESENCE",9.791494,49.974918
1,"PRESENCE",10.208172,49.824922
1,"PRESENCE",12.791585,48.824944
1,"PRESENCE",12.874923,48.824944
1,"PRESENCE",12.958258,48.824944
1,"PRESENCE",12.874922,48.874938
1,"PRESENCE",13.041595,48.724941
1,"PRESENCE",12.20824,48.424922
1,"PRESENCE",11.791559,48.324925
1,"PRESENCE",4.34606,48.25097
1,"PRESENCE",4.68969,48.42325
1,"PRESENCE",4.55721,48.51504
1,"PRESENCE",4.69549,48.60312
1,"PRESENCE",3.49968,48.49649
1,"PRESENCE",1.56339,49.05627
1,"PRESENCE",1.84338,48.69623
1,"PRESENCE",2.16773,49.96127
1,"PRESENCE",2.36351,49.90149
1,"PRESENCE",1.81644,48.72135
1,"PRESENCE",2.13741,48.86349
1,"PRESENCE",2.20611,48.64635
1,"PRESENCE",2.20109,49.12289
1,"PRESENCE",2.24612,49.15241
1,"PRESENCE",1.99402,48.77575
1,"PRESENCE",4.46194,49.95484
1,"PRESENCE",4.41495,49.92599
1,"PRESENCE",4.38322,49.93502
1,"PRESENCE",4.38709,49.9319
1,"PRESENCE",0.22012,48.58273
1,"PRESENCE",1.24877,48.45214
1,"PRESENCE",1.31031,48.42325
1,"PRESENCE",6.958071,50.224893
1,"PRESENCE",-3.69959,51.543201
1,"PRESENCE",0.169303,41.925381
1,"PRESENCE",0.1688414,41.9088896
1,"PRESENCE",-5.551253,40.9388082
1,"PRESENCE",-0.36,39.38
1,"PRESENCE",-0.39,39.32
1,"PRESENCE",-0.29,39.28
1,"PRESENCE",-0.37,39.4
1,"PRESENCE",-0.37,39.31
1,"PRESENCE",-5.0911844,37.5187485
1,"PRESENCE",-7.009116,38.881427
1,"PRESENCE",-5.9911951,37.1787334
1,"PRESENCE",0.11,41.69
1,"PRESENCE",-3.639468,40.4872
1,"PRESENCE",-0.34,38.82
1,"PRESENCE",-0.7,39.35
1,"PRESENCE",0.6888727,40.7588699
1,"PRESENCE",0.089675,51.545272
1,"PRESENCE",-0.046736,51.727472
1,"PRESENCE",-0.195023,51.639921
1,"PRESENCE",0.223549,51.495598
1,"PRESENCE",0.226253,51.491949
1,"PRESENCE",-1.06755,45.50335
1,"PRESENCE",-1.05917,45.54472
1,"PRESENCE",-1.86212,46.90229
1,"PRESENCE",-2.69,42.86
1,"PRESENCE",-1.80514,46.98523
1,"PRESENCE",-1.93645,46.97968
1,"PRESENCE",-1.90175,46.76615
1,"PRESENCE",-0.32,38.83
1,"PRESENCE",-0.33,38.83
1,"PRESENCE",-0.60938,44.86554
1,"PRESENCE",-0.51593,44.89107
1,"PRESENCE",-0.54906,45.01191
1,"PRESENCE",-0.57339,44.85761
1,"PRESENCE",-1.68368,47.09243
1,"PRESENCE",-1.50035,47.3623
1,"PRESENCE",-0.9589,45.77772
1,"PRESENCE",-1.72379,47.05279
1,"PRESENCE",-1.55002,47.17665
1,"PRESENCE",-1.24826,46.33726
1,"PRESENCE",-1.2319,46.44268
1,"PRESENCE",-0.9639,46.29598
1,"PRESENCE",-1.63508,48.07422
1,"PRESENCE",-0.99739,46.37724
1,"PRESENCE",-0.86236,45.14042
1,"PRESENCE",-0.63798,45.21106
1,"PRESENCE",-0.84541,45.25428
1,"PRESENCE",-0.53274,45.60798
1,"PRESENCE",-0.46,38.93
1,"PRESENCE",-0.0611103,38.858824
1,"PRESENCE",-0.47,38.93
1,"PRESENCE",0.04,38.84
1,"PRESENCE",-6.806428,37.437239
1,"PRESENCE",-0.63,39.59
1,"PRESENCE",-0.56,38.5
1,"PRESENCE",-0.64,38.87
1,"PRESENCE",-0.601116,38.5488127
1,"PRESENCE",-0.57,38.51
1,"PRESENCE",-1.14,39.19
1,"PRESENCE",-0.61,38.56
1,"PRESENCE",-0.6511178,38.5988132
1,"PRESENCE",-1.5396,48.52855
1,"PRESENCE",-2.07987,47.99665
1,"PRESENCE",-1.50755,48.52994
1,"PRESENCE",-1.57368,48.53107
1,"PRESENCE",-1.80997,48.5179
1,"PRESENCE",-0.84953,47.34886
1,"PRESENCE",-0.29048,47.55199
1,"PRESENCE",-0.24518,47.617
1,"PRESENCE",-0.52597,47.57212
1,"PRESENCE",-0.50456,47.56719
1,"PRESENCE",-0.51,39.46
1,"PRESENCE",-0.51,39.45
1,"PRESENCE",-0.26,39.62
1,"PRESENCE",-0.27,39.62
1,"PRESENCE",-0.27,39.61
1,"PRESENCE",-2.36593,47.32143
1,"PRESENCE",-2.46664,47.30176
1,"PRESENCE",-2.25002,47.36736
1,"PRESENCE",-2.498,47.31524
1,"PRESENCE",-2.40138,47.40539
1,"PRESENCE",-2.1017,47.33335
1,"PRESENCE",-1.36021,46.37167
1,"PRESENCE",-1.99839,46.9075
1,"PRESENCE",-1.43001,46.38141
1,"PRESENCE",-1.92006,46.79996
1,"PRESENCE",-0.03,39.92
1,"PRESENCE",-1.11688,48.10934
1,"PRESENCE",-0.11201,49.26088
1,"PRESENCE",-0.94175,48.00813
1,"PRESENCE",0.30221,49.4231
1,"PRESENCE",0.35261,49.47291
1,"PRESENCE",-1.3512,49.52618
1,"PRESENCE",-1.29152,49.50335
1,"PRESENCE",-1.27542,49.48788
1,"PRESENCE",-1.8531,49.65646
1,"PRESENCE",-1.30139,49.69103
1,"PRESENCE",-1.33604,49.34669
1,"PRESENCE",-1.23997,49.44819
1,"PRESENCE",-0.471112,38.4588123
1,"PRESENCE",-0.47,38.47
1,"PRESENCE",-0.53,38.37
1,"PRESENCE",-1.20344,49.31355
1,"PRESENCE",-1.31775,49.3328
1,"PRESENCE",-1.22693,49.31203
1,"PRESENCE",-1.19865,49.35155
1,"PRESENCE",-1.06124,49.35625
1,"PRESENCE",-1.60273,49.24677
1,"PRESENCE",-1.36589,49.69752
1,"PRESENCE",-1.77297,49.60033
1,"PRESENCE",-0.45,39.16
1,"PRESENCE",-3.274954,52.041142
1,"PRESENCE",-3.091983,51.504259
1,"PRESENCE",-3.088457,51.504426
1,"PRESENCE",-0.81387,48.51138
1,"PRESENCE",-0.96455,48.09871
1,"PRESENCE",-0.21443,44.60737
1,"PRESENCE",-1.07,39.87
1,"PRESENCE",-5.5511955,37.6887466
1,"PRESENCE",-5.3311917,37.6987491
1,"PRESENCE",-5.2711904,37.6887495
1,"PRESENCE",-5.2411897,37.6787497
1,"PRESENCE",0.1588416,41.8888891
1,"PRESENCE",0.1488416,41.8788887
1,"PRESENCE",0.51,40.8
1,"PRESENCE",0.4988683,40.7888686
1,"PRESENCE",0.5,40.89
1,"PRESENCE",0.4988682,40.7988688
1,"PRESENCE",0.4488678,40.7588675
1,"PRESENCE",0.39,40.8
1,"PRESENCE",0.38,40.89
1,"PRESENCE",0.4488647,40.9388713
1,"PRESENCE",0.4788656,40.9188712
1,"PRESENCE",0.5588669,40.9388724
1,"PRESENCE",0.39,40.71
1,"PRESENCE",-0.82,41.98
1,"PRESENCE",-0.4211118,38.5088138
1,"PRESENCE",-6.961224,37.683099
1,"PRESENCE",-3.7411642,37.8087674
1,"PRESENCE",-5.707293,36.837319
0,"ABSENCE",-5.8142642972292,54.3543900293156
0,"ABSENCE",17.6861092991234,59.5969814969207
0,"ABSENCE",15.4517890411755,56.4632332258039
0,"ABSENCE",2.10866270013363,47.3019670417459
0,"ABSENCE",-2.00823754785042,38.52596994114
0,"ABSENCE",21.9046921273574,39.6382673113751
0,"ABSENCE",13.3027743401413,49.3640468255357
0,"ABSENCE",-5.38997141940012,34.967217497739
0,"ABSENCE",26.9495085859259,43.7712031017729
0,"ABSENCE",27.6640589351069,43.0056047176614
0,"ABSENCE",13.8374186061842,57.0796577650799
0,"ABSENCE",23.48471123294,42.1585734578174
0,"ABSENCE",25.2699797143913,42.201419309046
0,"ABSENCE",21.1548458599493,45.3998553815845
0,"ABSENCE",-1.5756000391684,38.3463226887722
0,"ABSENCE",2.00856637942606,43.057502526924
0,"ABSENCE",7.79956857195546,46.6745242803205
0,"ABSENCE",21.5573498299007,41.5695783869409
0,"ABSENCE",15.9660271601076,57.8355706607592
0,"ABSENCE",25.0071411738409,47.7682705753451
0,"ABSENCE",-6.72150839411139,53.0055402094776
0,"ABSENCE",-3.43128500223321,43.4058504543157
0,"ABSENCE",20.1593666551031,47.8611639015743
0,"ABSENCE",24.6636280262415,49.052031106197
0,"ABSENCE",-6.5882561196251,54.4059628508309
0,"ABSENCE",21.4885427894961,51.1806569030703
0,"ABSENCE",14.0333402727584,47.3687504966771
0,"ABSENCE",21.9849625842085,53.3496724820847
