"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"3_4_2",1.825721,50.939686,0.962212122041219,-2.67736988495327,-2.00555915906408,3,4,2
"3_4_2",1.93504,50.94645,1.01138694584028,-2.5705976612722,-1.82571254902239,3,4,2
"3_4_2",1.93695,50.85675,0.973532592417322,-2.52161963930187,-1.80734354031027,3,4,2
"3_4_2",1.81482,50.92913,0.962212122041219,-2.67736988495327,-2.00555915906408,3,4,2
"3_4_2",1.64316,50.86524,0.921596803075594,-2.80590296746932,-2.11105716222403,3,4,2
"4_4_2",1.60413,50.46708,1.40326484458418,-2.00674372972517,-1.83270608083055,4,4,2
"4_4_2",1.60765,50.45283,1.40326484458418,-2.00674372972517,-1.83270608083055,4,4,2
"4_5_3",1.48676,50.11983,1.66501189471884,-1.45040124426986,-1.13384356389129,4,5,3
"4_5_3",1.70434,50.2816,1.38609562077109,-1.5271496998923,-1.55527484799258,4,5,3
"4_5_3",1.76531,50.10922,1.31325180706756,-1.07605632269707,-1.24337947904508,4,5,3
"4_5_3",1.70706,50.21908,1.43218662649999,-1.27698992545954,-1.46061230629488,4,5,3
"4_5_3",1.75953,50.15529,1.31325180706756,-1.07605632269707,-1.24337947904508,4,5,3
"2_5_7",7.208075,51.274906,-1.95282551265237,-0.646209507898604,2.17424391414585,2,5,7
"2_5_7",5.9,50.75,-1.46520236570072,-1.45309945772102,2.4633060401149,2,5,7
"4_4_3",1.58228,50.41416,1.62879568837108,-1.83209195775724,-1.66440604152487,4,4,3
"4_4_3",1.6655,50.40536,1.51703266814171,-1.77624414361087,-1.70629563693085,4,4,3
"4_4_3",1.60534,50.38537,1.51703266814171,-1.77624414361087,-1.70629563693085,4,4,3
"3_7_5",3.80034,49.2225,0.976151846273743,2.01733675325678,0.399572738956187,3,7,5
"3_7_5",3.77086,49.03989,0.630965417959485,2.01718621741076,0.557813588891337,3,7,5
"3_7_5",3.14854,49.19653,1.19300762172069,1.72480533699236,0.301586723124164,3,7,5
"3_7_5",3.47065,49.78863,0.638245662195478,1.1366530547659,0.217263743663794,3,7,5
"3_7_5",3.71583,49.0072,0.647686131378885,1.94542753187606,0.521370611776159,3,7,5
"1_5_7",6.958069,50.324893,-3.98485244585714,-1.17397138237122,1.69816559303932,1,5,7
"2_8_6",11.958228,48.924931,-2.6461483306392,3.16806717959941,0.902602384897538,2,8,6
"2_8_6",12.291573,49.024938,-2.70659518388626,3.15557243680254,0.873425575408189,2,8,6
"2_8_6",11.374879,48.924928,-2.90577218446253,2.60199452133621,1.23921106742886,2,8,6
"2_8_6",11.291538,48.924928,-3.10474130461707,2.40307518129511,1.38904399955268,2,8,6
"2_8_6",10.791523,49.074922,-2.94586933495124,2.41416338507177,1.18891457616795,2,8,6
"2_7_7",10.70819,48.274915,-3.26460785610834,1.12479892162981,2.43771661031905,2,7,7
"2_7_7",7.03465,48.54912,-2.28526294736392,0.862479557096117,1.91458566765231,2,7,7
